id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,id_card,client_id_card,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,acct_open_date,year_pin_last_changed,card_on_dark_web,id_user,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,credit_score,num_credit_cards,mcc_description,hour,day_of_week
7483578,2010-01-03 07:19:00,1361,4950,10.45,Swipe Transaction,20519,Detroit,MI,48224.0,5942,4950,1361,Mastercard,Debit,5577172894705200,10/2020,459,1,2,10/2001,2012,0,1361,67,66,1952,12,Male,9385 Lincoln Drive,42.38,-83.1,638,2,Book Stores,7,6
7483579,2010-01-03 07:19:00,1512,4139,1.6,Swipe Transaction,14528,Indianapolis,IN,46236.0,5499,4139,1512,Visa,Debit,4194162404761832,12/2023,523,1,2,08/2004,2009,0,1512,44,65,1975,6,Male,6995 North Drive,39.77,-86.14,778,8,Miscellaneous Food Stores,7,6
7483580,2010-01-03 07:20:00,208,2426,75.62,Swipe Transaction,9924,Bothell,WA,98021.0,7538,2426,208,Visa,Debit,4455787437333576,11/2023,216,1,2,04/2001,2014,0,208,37,66,1982,7,Female,6976 Ocean View Avenue,47.79,-122.2,804,3,Automotive Service Shops,7,6
7483581,2010-01-03 07:20:00,1208,2203,27.58,Swipe Transaction,50783,Mechanicsburg,PA,17050.0,5411,2203,1208,Visa,Debit,4372448627686768,11/2020,569,1,2,03/2008,2008,0,1208,38,72,1981,9,Male,9541 Ocean View Drive,40.59,-77.57,526,3,"Grocery Stores, Supermarkets",7,6
7483582,2010-01-03 07:20:00,1239,5404,14.95,Swipe Transaction,20519,Corona,CA,92879.0,5942,5404,1239,Mastercard,Credit,5073085904399854,10/2021,19,1,2,11/2004,2011,0,1239,34,65,1985,11,Female,5449 Lexington Drive,33.78,-117.93,811,4,Book Stores,7,6
7483584,2010-01-03 07:20:00,1424,4710,83.0,Swipe Transaction,59935,Kingman,AZ,86401.0,5499,4710,1424,Mastercard,Credit,5033949193863455,05/2021,76,1,2,09/2009,2011,0,1424,101,68,1918,5,Female,887 Third Boulevard,35.13,-112.99,761,4,Miscellaneous Food Stores,7,6
7483585,2010-01-03 07:21:00,125,2023,70.0,Swipe Transaction,59935,Modesto,CA,95351.0,5499,2023,125,Mastercard,Debit,5228524583663222,06/2023,720,1,2,03/2001,2011,0,125,64,70,1956,2,Female,9505 Martin Luther King Avenue,37.63,-121.01,724,5,Miscellaneous Food Stores,7,6
7483586,2010-01-03 07:21:00,327,5512,30.12,Swipe Transaction,96774,Saint Johnsbury,VT,5819.0,5912,5512,327,Visa,Debit,4711207147444250,07/2023,641,1,2,11/2007,2013,0,327,44,67,1975,7,Male,7485 Seventh Street,44.41,-71.97,772,5,Drug Stores and Pharmacies,7,6
7483589,2010-01-03 07:22:00,1077,4104,2.21,Swipe Transaction,47033,Ukiah,CA,95482.0,4121,4104,1077,Visa,Debit (Prepaid),4849525193834905,05/2020,704,1,2,08/2001,2009,0,1077,57,54,1962,12,Female,886 Plum Boulevard,39.12,-123.28,576,3,Taxicabs and Limousines,7,6
7483590,2010-01-03 07:22:00,1147,2042,132.42,Swipe Transaction,20916,Whitehouse Station,NJ,8889.0,5651,2042,1147,Mastercard,Debit,5065968170690023,10/2021,724,0,2,03/2003,2010,0,1147,80,69,1939,3,Male,614 Spruce Avenue,40.6,-74.76,704,2,Family Clothing Stores,7,6
7483592,2010-01-03 07:22:00,1774,5578,60.0,Swipe Transaction,27092,Minneapolis,MN,55427.0,4829,5578,1774,Mastercard,Debit,5500175661325557,10/2020,43,1,2,11/2009,2020,0,1774,52,69,1967,10,Male,653 Mill Street,44.96,-93.26,758,4,Money Transfer,7,6
7483593,2010-01-03 07:22:00,1810,3339,0.65,Swipe Transaction,75781,Romulus,MI,48174.0,5411,3339,1810,Amex,Credit,358698367361738,11/2023,803,1,2,06/2007,2017,0,1810,66,66,1953,12,Male,350 North Street,42.22,-83.36,711,5,"Grocery Stores, Supermarkets",7,6
7483594,2010-01-03 07:22:00,1840,3322,1.85,Swipe Transaction,75936,Beaverton,OR,97005.0,5814,3322,1840,Mastercard,Debit,5359109609282459,05/2023,933,1,2,06/2006,2007,0,1840,46,71,1974,2,Female,576 Martin Luther King Street,45.49,-122.8,706,5,Fast Food Restaurants,7,6
7483595,2010-01-03 07:23:00,601,5760,1.6,Swipe Transaction,14528,Orlando,FL,32819.0,5499,5760,601,Mastercard,Credit,5187201945323044,10/2018,824,1,2,12/1999,2005,0,601,68,67,1951,7,Male,5828 Wessex Drive,28.5,-81.37,761,6,Miscellaneous Food Stores,7,6
7483596,2010-01-03 07:23:00,1137,3718,1.77,Swipe Transaction,43293,Hendersonville,NC,28739.0,5499,3718,1137,Visa,Debit,4277949954820732,06/2012,902,1,1,07/2004,2008,0,1137,52,67,1967,10,Male,8824 Hillside Avenue,35.32,-82.46,669,3,Miscellaneous Food Stores,7,6
7483597,2010-01-03 07:23:00,1629,4290,4.01,Swipe Transaction,98374,Fort Lauderdale,FL,33314.0,5411,4290,1629,Mastercard,Debit,5366247073382596,04/2021,515,1,2,08/2009,2012,0,1629,42,63,1977,6,Female,53789 Bayview Street,26.14,-80.13,598,1,"Grocery Stores, Supermarkets",7,6
7483598,2010-01-03 07:23:00,1910,3288,12.49,Swipe Transaction,65551,Bradenton,FL,34203.0,5411,3288,1910,Mastercard,Debit,5465784735932043,08/2021,490,1,1,06/2005,2007,0,1910,49,59,1970,5,Male,710 North Lane,27.48,-82.57,562,4,"Grocery Stores, Supermarkets",7,6
7483599,2010-01-03 07:24:00,332,5816,53.73,Swipe Transaction,60569,Whiteland,IN,46184.0,5300,5816,332,Mastercard,Credit,5516802254742641,10/2024,160,0,1,12/2004,2012,0,332,61,65,1958,7,Male,8794 Catherine Lane,39.52,-85.77,703,4,Wholesale Clubs,7,6
7483600,2010-01-03 07:24:00,425,5149,110.05,Online Transaction,726,ONLINE,CA,46901.0,4900,5149,425,Mastercard,Debit,5795853820688586,11/2023,426,1,1,10/2009,2009,0,425,38,67,1981,11,Male,8897 East Street,36.46,-121.82,688,4,"Utilities - Electric, Gas, Water, Sanitary",7,6
7483601,2010-01-03 07:25:00,303,149,107.57,Swipe Transaction,68668,Windsor,CO,80550.0,5300,149,303,Amex,Credit,336029900720764,10/2020,696,0,1,01/2008,2011,0,303,94,66,1926,1,Male,93 Lafayette Boulevard,40.48,-104.9,690,6,Wholesale Clubs,7,6
7483602,2010-01-03 07:25:00,464,3233,48.49,Online Transaction,50404,ONLINE,CA,46901.0,4784,3233,464,Amex,Credit,352397360356465,08/2022,465,1,2,06/2002,2011,0,464,36,64,1983,11,Male,2352 Bayview Boulevard,28.5,-81.37,850,1,Tolls and Bridge Fees,7,6
7483604,2010-01-03 07:25:00,1088,4574,20.57,Swipe Transaction,41080,Charleston,SC,29403.0,5411,4574,1088,Amex,Credit,356216577809094,01/2023,298,1,2,09/2005,2010,0,1088,49,65,1970,11,Female,8893 Littlewood Lane,32.78,-79.99,765,3,"Grocery Stores, Supermarkets",7,6
7483605,2010-01-03 07:26:00,125,2023,-70.0,Swipe Transaction,59935,Modesto,CA,95351.0,5499,2023,125,Mastercard,Debit,5228524583663222,06/2023,720,1,2,03/2001,2011,0,125,64,70,1956,2,Female,9505 Martin Luther King Avenue,37.63,-121.01,724,5,Miscellaneous Food Stores,7,6
7483606,2010-01-03 07:26:00,150,5775,57.6,Swipe Transaction,61195,Lorton,VA,22079.0,5541,5775,150,Visa,Debit,4566084725252874,06/2018,347,1,2,12/2001,2016,0,150,51,73,1968,8,Female,2897 West Street,38.7,-77.24,782,3,Service Stations,7,6
7483607,2010-01-03 07:26:00,1317,5790,33.94,Swipe Transaction,59935,Pleasantville,NJ,8232.0,5499,5790,1317,Mastercard,Debit,5504388217788243,09/2022,389,1,1,12/2003,2008,0,1317,41,68,1978,7,Female,26 Valley Stream Drive,39.39,-74.51,749,4,Miscellaneous Food Stores,7,6
7483608,2010-01-03 07:26:00,1382,1110,-52.0,Swipe Transaction,49789,Dallas,TX,75253.0,5541,1110,1382,Mastercard,Debit (Prepaid),5517746118509993,01/2017,251,1,1,02/2007,2008,0,1382,58,65,1961,7,Male,16 Eighth Lane,32.79,-96.76,706,4,Service Stations,7,6
7483609,2010-01-03 07:26:00,1811,2165,0.84,Swipe Transaction,50867,Los Altos,CA,94024.0,5541,2165,1811,Visa,Debit (Prepaid),4065795089404702,08/2023,765,0,1,03/2007,2007,0,1811,83,67,1936,3,Male,308 Second Boulevard,37.34,-122.11,764,8,Service Stations,7,6
7483610,2010-01-03 07:27:00,156,5438,26.52,Swipe Transaction,34490,Fontana,CA,92335.0,5719,5438,156,Visa,Credit,4033049142123683,05/2023,457,1,2,11/2005,2013,0,156,36,67,1983,7,Female,2062 Fourth Street,34.08,-117.46,691,4,Miscellaneous Home Furnishing Stores,7,6
7483611,2010-01-03 07:27:00,997,5825,36.52,Online Transaction,18563,ONLINE,CA,46901.0,4121,5825,997,Amex,Credit,353877018181177,08/2021,65,1,1,12/2005,2011,0,997,57,67,1963,2,Female,339 Little Creek Lane,32.64,-116.98,675,4,Taxicabs and Limousines,7,6
7483612,2010-01-03 07:27:00,1169,5763,100.0,Swipe Transaction,27092,San Marcos,TX,78666.0,4829,5763,1169,Visa,Credit,4659722496191511,09/2020,241,1,2,12/1999,2008,0,1169,51,68,1968,11,Female,375 Hillside Drive,30.54,-97.64,726,7,Money Transfer,7,6
7483613,2010-01-03 07:27:00,1379,2604,0.16,Swipe Transaction,75781,Clinton Township,MI,48036.0,5411,2604,1379,Mastercard,Debit,5800056520721648,02/2021,92,1,1,04/2009,2009,0,1379,76,72,1943,6,Male,93374 11th Street,42.58,-82.91,701,4,"Grocery Stores, Supermarkets",7,6
7483615,2010-01-03 07:27:00,1484,3209,0.41,Swipe Transaction,75781,Show Low,AZ,85901.0,5411,3209,1484,Mastercard,Credit,5060071689988757,08/2022,113,1,2,06/1999,2013,0,1484,92,72,1927,8,Female,290 Forest Street,32.28,-110.73,726,6,"Grocery Stores, Supermarkets",7,6
7483616,2010-01-03 07:27:00,1712,3291,-88.0,Swipe Transaction,43293,Dallas,TX,75238.0,5499,3291,1712,Mastercard,Debit,5526616116382741,10/2021,600,1,1,06/2005,2010,0,1712,82,65,1938,1,Female,1437 Madison Lane,32.79,-96.76,730,5,Miscellaneous Food Stores,7,6
7483617,2010-01-03 07:28:00,487,2024,47.1,Online Transaction,39021,ONLINE,CA,46901.0,4784,2024,487,Mastercard,Debit,5514653687166060,08/2024,70,1,1,03/2001,2009,0,487,52,68,1967,7,Male,9028 Valley Stream Avenue,42.66,-73.79,735,3,Tolls and Bridge Fees,7,6
7483618,2010-01-03 07:28:00,795,5162,3.34,Swipe Transaction,22204,Dallas,TX,75206.0,5541,5162,795,Mastercard,Debit,5902542975328331,12/2023,983,1,1,10/2009,2014,0,795,40,58,1979,3,Female,73 Oak Street,32.79,-96.76,759,2,Service Stations,7,6
7483619,2010-01-03 07:28:00,1222,1076,39.33,Swipe Transaction,7472,Burley,ID,83318.0,5300,1076,1222,Visa,Debit,4261882459977550,04/2022,882,1,2,02/2005,2005,0,1222,42,66,1977,12,Female,1957 Park Lane,42.39,-113.78,600,1,Wholesale Clubs,7,6
7483620,2010-01-03 07:28:00,1286,5798,37.85,Swipe Transaction,20561,Orchard Park,NY,14127.0,5912,5798,1286,Visa,Debit,4855497833896747,02/2020,610,1,2,12/2003,2009,0,1286,53,67,1966,10,Female,456 Lincoln Boulevard,42.76,-78.74,602,2,Drug Stores and Pharmacies,7,6
7483622,2010-01-03 07:29:00,152,2848,174.34,Swipe Transaction,31707,Atlanta,GA,30316.0,4111,2848,152,Visa,Credit,4361942024605018,03/2021,649,1,1,05/2003,2016,0,152,37,68,1982,3,Female,49 Tenth Street,33.72,-84.32,773,3,Local and Suburban Commuter Transportation,7,6
7483623,2010-01-03 07:29:00,1096,3012,140.0,Swipe Transaction,27092,Clinton,NY,13323.0,4829,3012,1096,Mastercard,Credit,5257815762743073,10/2020,52,1,2,05/2009,2009,0,1096,59,67,1960,10,Male,1089 Norfolk Avenue,43.04,-76.14,681,2,Money Transfer,7,6
7483624,2010-01-03 07:29:00,1317,5790,59.0,Swipe Transaction,59935,Pleasantville,NJ,8232.0,5499,5790,1317,Mastercard,Debit,5504388217788243,09/2022,389,1,1,12/2003,2008,0,1317,41,68,1978,7,Female,26 Valley Stream Drive,39.39,-74.51,749,4,Miscellaneous Food Stores,7,6
7483625,2010-01-03 07:30:00,252,3675,2.75,Swipe Transaction,50783,Loudonville,OH,44842.0,5411,3675,252,Mastercard,Credit,5167343609558637,10/2024,394,1,1,07/2002,2013,0,252,67,70,1953,1,Male,127 Grant Street,40.58,-82.42,723,6,"Grocery Stores, Supermarkets",7,6
7483627,2010-01-03 07:30:00,1987,3668,52.0,Swipe Transaction,59935,Bell Gardens,CA,90201.0,5499,3668,1987,Visa,Credit,4759642688252595,05/2016,644,1,2,07/2001,2014,0,1987,63,62,1956,9,Male,786 12th Drive,42.13,-87.92,488,2,Miscellaneous Food Stores,7,6
7483628,2010-01-03 07:31:00,106,1037,5.89,Swipe Transaction,75936,Indianapolis,IN,46203.0,5814,1037,106,Mastercard,Debit,5810565047358846,11/2020,736,1,2,02/2004,2007,0,106,52,60,1967,10,Male,146 Plum Avenue,39.77,-86.14,624,5,Fast Food Restaurants,7,6
7483629,2010-01-03 07:31:00,369,2443,51.0,Swipe Transaction,59935,Louisville,KY,40299.0,5499,2443,369,Mastercard,Credit,5146321258920935,11/2021,990,0,1,04/2003,2012,0,369,39,65,1980,9,Male,5193 East Street,38.22,-85.74,788,4,Miscellaneous Food Stores,7,6
7483630,2010-01-03 07:31:00,502,2018,35.43,Swipe Transaction,24823,Freeport,PA,16229.0,7538,2018,502,Discover,Credit,6910816000642923,03/2020,845,1,2,03/2001,2004,0,502,46,66,1974,1,Male,434 Bayview Avenue,40.93,-79.59,745,2,Automotive Service Shops,7,6
7483632,2010-01-03 07:31:00,1077,214,1.13,Online Transaction,16798,ONLINE,CA,46901.0,4121,214,1077,Visa,Debit,4411367352091205,04/2020,508,1,2,01/2009,2009,0,1077,57,54,1962,12,Female,886 Plum Boulevard,39.12,-123.28,576,3,Taxicabs and Limousines,7,6
7483634,2010-01-03 07:31:00,1314,1081,58.39,Swipe Transaction,59935,New Braunfels,TX,78130.0,5499,1081,1314,Mastercard,Debit,5287025690873732,09/2012,649,1,2,02/2006,2006,0,1314,43,70,1976,11,Male,857 Jefferson Avenue,29.7,-98.11,723,5,Miscellaneous Food Stores,7,6
7483633,2010-01-03 07:31:00,1314,1081,55.0,Swipe Transaction,59935,New Braunfels,TX,78130.0,5499,1081,1314,Mastercard,Debit,5287025690873732,09/2012,649,1,2,02/2006,2006,0,1314,43,70,1976,11,Male,857 Jefferson Avenue,29.7,-98.11,723,5,Miscellaneous Food Stores,7,6
7483635,2010-01-03 07:31:00,1696,2408,58.0,Swipe Transaction,59935,Merritt Island,FL,32953.0,5499,2408,1696,Mastercard,Debit,5412731781518758,05/2018,599,1,2,04/2000,2008,0,1696,63,65,1956,12,Female,4461 Hill Street,28.32,-80.68,606,1,Miscellaneous Food Stores,7,6
7483636,2010-01-03 07:31:00,1898,5122,99.86,Swipe Transaction,26909,New Brockton,AL,36351.0,5211,5122,1898,Mastercard,Debit,5751381604807658,08/2023,244,1,2,10/2008,2016,0,1898,44,72,1975,9,Male,5521 Spruce Avenue,32.35,-86.28,675,5,Lumber and Building Materials,7,6
7483637,2010-01-03 07:33:00,939,3731,83.86,Swipe Transaction,24823,Lancaster,PA,17603.0,7538,3731,939,Discover,Credit,6329791307366566,09/2023,617,1,1,07/2005,2010,0,939,80,59,1939,10,Female,4259 East Lane,40.04,-76.3,696,2,Automotive Service Shops,7,6
7483639,2010-01-03 07:33:00,1512,976,-66.0,Swipe Transaction,61195,Indianapolis,IN,46236.0,5541,976,1512,Mastercard,Debit,5948987936502889,07/2020,368,0,2,02/2000,2013,0,1512,44,65,1975,6,Male,6995 North Drive,39.77,-86.14,778,8,Service Stations,7,6
7483640,2010-01-03 07:33:00,1579,2170,2.86,Swipe Transaction,7886,Puerto Vallarta,Mexico,46901.0,5812,2170,1579,Discover,Credit,6789723556516100,09/2020,817,1,1,03/2008,2014,0,1579,81,70,1938,6,Female,7673 Plum Drive,27.95,-82.48,728,5,Eating Places and Restaurants,7,6
7483641,2010-01-03 07:33:00,1755,2857,2.61,Swipe Transaction,50783,Cordele,GA,31015.0,5411,2857,1755,Mastercard,Debit,5658596727246398,02/2010,436,1,1,05/2004,2020,0,1755,53,70,1967,2,Male,302 Park Boulevard,31.96,-83.77,734,6,"Grocery Stores, Supermarkets",7,6
7483643,2010-01-03 07:34:00,602,4165,102.02,Swipe Transaction,31707,Grantville,GA,30220.0,4111,4165,602,Visa,Debit,4789489264488970,07/2024,994,1,1,08/2005,2010,0,602,57,67,1963,1,Male,46 South Street,36.34,-79.67,681,4,Local and Suburban Commuter Transportation,7,6
7483644,2010-01-03 07:34:00,882,1079,81.46,Swipe Transaction,32355,Mount Vernon,OH,43050.0,5411,1079,882,Mastercard,Debit,5864987017850552,08/2023,258,1,2,02/2006,2008,0,882,63,65,1956,8,Male,7605 Essex Boulevard,40.39,-82.47,612,2,"Grocery Stores, Supermarkets",7,6
7483645,2010-01-03 07:34:00,1046,9,3.49,Swipe Transaction,44578,Philadelphia,PA,19145.0,5812,9,1046,Amex,Credit,357982644067712,09/2020,72,1,1,01/1999,2005,0,1046,44,66,1975,6,Male,9414 Summit Boulevard,39.95,-75.16,547,4,Eating Places and Restaurants,7,6
7483646,2010-01-03 07:34:00,1558,4747,75.74,Online Transaction,39021,ONLINE,CA,46901.0,4784,4747,1558,Visa,Debit,4114768485287188,03/2023,234,1,1,09/2009,2012,0,1558,47,65,1973,2,Female,675 Little Creek Drive,40.64,-73.94,597,2,Tolls and Bridge Fees,7,6
7483647,2010-01-03 07:34:00,1735,3336,1.95,Swipe Transaction,59935,Vero Beach,FL,32967.0,5499,3336,1735,Visa,Debit,4497189555825931,05/2015,378,1,2,06/2006,2015,0,1735,56,66,1963,5,Male,9291 Jefferson Drive,27.64,-80.39,614,6,Miscellaneous Food Stores,7,6
7483648,2010-01-03 07:34:00,1897,3690,3.69,Swipe Transaction,75936,Huntington,NY,11743.0,5814,3690,1897,Mastercard,Debit (Prepaid),5727246621737801,09/2014,184,1,1,07/2003,2010,0,1897,38,67,1981,3,Male,683 Washington Street,40.87,-73.4,741,2,Fast Food Restaurants,7,6
7483649,2010-01-03 07:35:00,316,5857,80.0,Swipe Transaction,27092,Houston,TX,77064.0,4829,5857,316,Mastercard,Debit,5603296596869732,06/2021,386,1,1,12/2006,2008,0,316,36,69,1983,8,Male,995 Martin Luther King Street,29.76,-95.38,719,4,Money Transfer,7,6
7483650,2010-01-03 07:35:00,437,5454,8.85,Swipe Transaction,25887,Arnold,MD,21012.0,5814,5454,437,Mastercard,Debit,5073319862133386,01/2024,52,1,1,11/2006,2011,0,437,46,66,1973,6,Female,9528 Hill Street,39.04,-76.49,718,3,Fast Food Restaurants,7,6
7483651,2010-01-03 07:35:00,490,5963,3.69,Swipe Transaction,44919,San Antonio,TX,78230.0,5814,5963,490,Mastercard,Debit,5277210517488881,05/2024,589,1,1,12/2009,2010,0,490,86,68,1933,9,Male,90 Lexington Drive,29.45,-98.5,699,4,Fast Food Restaurants,7,6
7483652,2010-01-03 07:35:00,1262,3324,24.69,Swipe Transaction,50783,Parker,CO,80134.0,5411,3324,1262,Mastercard,Debit,5384973024512821,04/2022,569,1,1,06/2006,2007,0,1262,56,68,1963,11,Female,5814 Ocean Street,41.01,-121.47,717,3,"Grocery Stores, Supermarkets",7,6
7483653,2010-01-03 07:35:00,1314,1081,-55.0,Swipe Transaction,59935,New Braunfels,TX,78130.0,5499,1081,1314,Mastercard,Debit,5287025690873732,09/2012,649,1,2,02/2006,2006,0,1314,43,70,1976,11,Male,857 Jefferson Avenue,29.7,-98.11,723,5,Miscellaneous Food Stores,7,6
7483656,2010-01-03 07:35:00,1576,5821,66.14,Swipe Transaction,32858,Grand Junction,MI,49056.0,5311,5821,1576,Visa,Debit (Prepaid),4585785809501379,09/2020,821,1,1,12/2004,2007,0,1576,88,65,1932,1,Female,2947 Lake Lane,42.66,-83.38,712,8,Department Stores,7,6
7483657,2010-01-03 07:35:00,1987,3668,-52.0,Swipe Transaction,59935,Bell Gardens,CA,90201.0,5499,3668,1987,Visa,Credit,4759642688252595,05/2016,644,1,2,07/2001,2014,0,1987,63,62,1956,9,Male,786 12th Drive,42.13,-87.92,488,2,Miscellaneous Food Stores,7,6
7483658,2010-01-03 07:36:00,303,984,16.33,Swipe Transaction,33841,Windsor,CO,80550.0,7210,984,303,Visa,Credit,4077302487318693,01/2022,537,1,1,02/2000,2012,0,303,94,66,1926,1,Male,93 Lafayette Boulevard,40.48,-104.9,690,6,Laundry Services,7,6
7483659,2010-01-03 07:36:00,419,3854,34.78,Swipe Transaction,42858,San Andreas,CA,95249.0,7538,3854,419,Mastercard,Credit,5398766323081099,06/2022,391,1,2,07/2008,2008,0,419,60,66,1959,11,Male,933 Valley Lane,38.14,-120.45,734,5,Automotive Service Shops,7,6
7483660,2010-01-03 07:36:00,803,1172,5.06,Swipe Transaction,75781,Winton,CA,95388.0,5411,1172,803,Mastercard,Debit (Prepaid),5390318153988797,02/2020,243,1,2,02/2009,2014,0,803,69,73,1951,2,Female,55 El Camino Boulevard,37.53,-120.84,635,3,"Grocery Stores, Supermarkets",7,6
7483661,2010-01-03 07:36:00,909,3719,77.0,Swipe Transaction,59935,Olympia,WA,98516.0,5499,3719,909,Visa,Debit,4275115874708969,09/2023,740,1,2,07/2004,2010,0,909,38,64,1981,5,Male,215 Ocean View Drive,47.11,-122.76,583,5,Miscellaneous Food Stores,7,6
7483662,2010-01-03 07:36:00,1046,9,99.0,Swipe Transaction,50867,Philadelphia,PA,19146.0,5541,9,1046,Amex,Credit,357982644067712,09/2020,72,1,1,01/1999,2005,0,1046,44,66,1975,6,Male,9414 Summit Boulevard,39.95,-75.16,547,4,Service Stations,7,6
7483663,2010-01-03 07:36:00,1222,1076,29.31,Swipe Transaction,7472,Burley,ID,83318.0,5300,1076,1222,Visa,Debit,4261882459977550,04/2022,882,1,2,02/2005,2005,0,1222,42,66,1977,12,Female,1957 Park Lane,42.39,-113.78,600,1,Wholesale Clubs,7,6
7483664,2010-01-03 07:36:00,1963,3364,7.04,Swipe Transaction,78854,Vacaville,CA,95687.0,5411,3364,1963,Visa,Debit,4714171193381622,11/2024,214,1,1,06/2007,2009,0,1963,98,69,1921,11,Male,468 Spruce Street,38.35,-121.93,821,7,"Grocery Stores, Supermarkets",7,6
7483665,2010-01-03 07:37:00,383,1092,4.99,Swipe Transaction,75781,Great Falls,MT,59404.0,5411,1092,383,Mastercard,Debit,5932626353957306,06/2020,709,1,2,02/2006,2011,0,383,48,66,1971,9,Male,6606 Oak Drive,30.81,-92.65,760,3,"Grocery Stores, Supermarkets",7,6
7483666,2010-01-03 07:37:00,1211,2400,15.74,Swipe Transaction,83480,Memphis,TN,38134.0,9402,2400,1211,Amex,Credit,344420840489865,11/2024,330,1,2,04/1998,2010,0,1211,66,68,1953,3,Female,644 South Drive,35.1,-90.0,746,4,Postal Services - Government Only,7,6
7483667,2010-01-03 07:37:00,1288,1013,46.28,Online Transaction,39021,ONLINE,CA,46901.0,4784,1013,1288,Mastercard,Debit,5879094230635425,12/2015,729,1,2,02/2003,2013,0,1288,41,57,1978,7,Female,14 Valley Drive,38.47,-81.81,634,2,Tolls and Bridge Fees,7,6
7483668,2010-01-03 07:37:00,1344,1044,210.8,Swipe Transaction,73535,Sterling Heights,MI,48313.0,8049,1044,1344,Visa,Credit,4937394377002273,05/2021,20,1,1,02/2004,2007,0,1344,61,65,1958,11,Male,186 Forest Avenue,42.58,-83.03,736,2,Podiatrists,7,6
7483669,2010-01-03 07:37:00,1435,4294,11.44,Online Transaction,18563,ONLINE,CA,46901.0,4121,4294,1435,Mastercard,Credit,5427161135500744,03/2024,304,1,2,08/2009,2020,0,1435,41,78,1978,10,Female,9872 Lexington Street,34.06,-84.27,703,3,Taxicabs and Limousines,7,6
7483670,2010-01-03 07:37:00,1696,2408,144.6,Swipe Transaction,59935,Merritt Island,FL,32953.0,5499,2408,1696,Mastercard,Debit,5412731781518758,05/2018,599,1,2,04/2000,2008,0,1696,63,65,1956,12,Female,4461 Hill Street,28.32,-80.68,606,1,Miscellaneous Food Stores,7,6
7483671,2010-01-03 07:38:00,659,128,47.38,Swipe Transaction,8797,Mitchell,IN,47446.0,5912,128,659,Mastercard,Debit (Prepaid),5315223005212889,11/2020,984,1,2,01/2007,2010,0,659,57,67,1962,5,Male,5079 Sussex Avenue,38.73,-86.47,812,7,Drug Stores and Pharmacies,7,6
7483672,2010-01-03 07:38:00,1063,2015,60.65,Swipe Transaction,64057,Apple River,IL,61001.0,4111,2015,1063,Visa,Debit,4272145779221857,12/2022,960,1,2,03/2000,2009,0,1063,64,66,1956,2,Male,690 Jefferson Lane,41.91,-89.06,716,5,Local and Suburban Commuter Transportation,7,6
7483673,2010-01-03 07:38:00,1463,5499,2.5,Swipe Transaction,75781,Freehold,NY,12431.0,5411,5499,1463,Mastercard,Debit,5314535985439666,06/2020,410,1,1,11/2007,2010,0,1463,80,69,1940,1,Female,221 Catherine Boulevard,42.15,-74.53,732,4,"Grocery Stores, Supermarkets",7,6
7483674,2010-01-03 07:40:00,300,3814,26.36,Swipe Transaction,86334,Monroe,CT,6468.0,4121,3814,300,Mastercard,Debit,5809580055839541,12/2020,908,1,1,07/2007,2008,0,300,40,64,1979,12,Male,69 Martin Luther King Street,41.36,-73.2,750,1,Taxicabs and Limousines,7,6
7483677,2010-01-03 07:41:00,98,4143,26.76,Swipe Transaction,13646,Georgetown,IL,61846.0,7538,4143,98,Visa,Credit,4502471811797983,04/2020,477,1,1,08/2004,2006,0,98,80,67,1939,4,Female,7872 Oak Drive,40.14,-87.61,590,2,Automotive Service Shops,7,6
7483678,2010-01-03 07:41:00,177,1152,120.0,Swipe Transaction,27092,Memphis,TN,38116.0,4829,1152,177,Mastercard,Debit,5974924187009496,06/2022,102,1,2,02/2008,2010,0,177,54,66,1965,12,Female,294 Bayview Lane,35.1,-90.0,728,4,Money Transfer,7,6
7483679,2010-01-03 07:41:00,354,1168,46.36,Swipe Transaction,13646,Colorado Springs,CO,80920.0,7538,1168,354,Mastercard,Debit,5226253469892723,06/2023,896,1,1,02/2009,2009,0,354,77,72,1942,8,Female,9 Plum Boulevard,38.86,-104.76,713,6,Automotive Service Shops,7,6
7483680,2010-01-03 07:41:00,395,2027,11.28,Swipe Transaction,20561,Arlington,TX,76002.0,5912,2027,395,Visa,Credit,4851388792432581,02/2024,137,1,2,03/2001,2011,0,395,39,72,1981,2,Male,1105 Wessex Avenue,32.69,-97.12,739,4,Drug Stores and Pharmacies,7,6
7483682,2010-01-03 07:41:00,563,5074,23.32,Online Transaction,39021,ONLINE,CA,46901.0,4784,5074,563,Mastercard,Debit,5493054218474584,01/2021,938,1,1,10/2007,2011,0,563,70,65,1950,1,Male,3485 Federal Avenue,39.87,-75.92,737,6,Tolls and Bridge Fees,7,6
7483684,2010-01-03 07:41:00,909,3719,-77.0,Swipe Transaction,59935,Olympia,WA,98516.0,5499,3719,909,Visa,Debit,4275115874708969,09/2023,740,1,2,07/2004,2010,0,909,38,64,1981,5,Male,215 Ocean View Drive,47.11,-122.76,583,5,Miscellaneous Food Stores,7,6
